Shunt_10 1.000000
Shunt_100 0.000000
Shunt_1005 1.000000
Shunt_101 0.000000
Shunt_1043 1.000000
Shunt_1047 1.000000
Shunt_1051 1.000000
Shunt_1062 1.000000
Shunt_1074 1.000000
Shunt_1075 1.000000
Shunt_108 1.000000
Shunt_1141 1.000000
Shunt_1142 0.000000
Shunt_1146 0.000000
Shunt_1153 1.000000
Shunt_1177 1.000000
Shunt_12 1.000000
Shunt_1201 0.000000
Shunt_1208 0.000000
Shunt_1227 1.000000
Shunt_1257 1.000000
Shunt_1271 1.000000
Shunt_1279 1.000000
Shunt_1336 1.000000
Shunt_1370 1.000000
Shunt_1381 1.000000
Shunt_1404 1.000000
Shunt_1406 0.000000
Shunt_1436 1.000000
Shunt_1483 1.000000
Shunt_1497 1.000000
Shunt_1499 1.000000
Shunt_154 1.000000
Shunt_1553 1.000000
Shunt_1558 1.000000
Shunt_156 0.000000
Shunt_1591 0.000000
Shunt_16 0.000000
Shunt_160 0.000000
Shunt_1606 1.000000
Shunt_1643 1.000000
Shunt_1644 0.000000
Shunt_1646 1.000000
Shunt_1670 1.000000
Shunt_1681 1.000000
Shunt_1684 1.000000
Shunt_1685 0.000000
Shunt_1702 1.000000
Shunt_1708 1.000000
Shunt_1805 1.000000
Shunt_1843 1.000000
Shunt_1845 1.000000
Shunt_1846 1.000000
Shunt_1853 1.000000
Shunt_1856 1.000000
Shunt_1859 1.000000
Shunt_1862 0.000000
Shunt_1865 1.000000
Shunt_187 1.000000
Shunt_1881 1.000000
Shunt_19 0.000000
Shunt_1931 0.000000
Shunt_1947 1.000000
Shunt_1950 1.000000
Shunt_1960 1.000000
Shunt_1965 1.000000
Shunt_1978 0.000000
Shunt_1991 1.000000
Shunt_1999 1.000000
Shunt_20 0.000000
Shunt_201 0.000000
Shunt_218 1.000000
Shunt_223 1.000000
Shunt_237 1.000000
Shunt_243 1.000000
Shunt_247 0.000000
Shunt_254 1.000000
Shunt_27 1.000000
Shunt_270 0.000000
Shunt_271 0.000000
Shunt_274 0.000000
Shunt_275 1.000000
Shunt_29 0.000000
Shunt_312 0.000000
Shunt_315 1.000000
Shunt_33 0.000000
Shunt_348 1.000000
Shunt_350 0.000000
Shunt_366 0.000000
Shunt_367 0.000000
Shunt_370 0.000000
Shunt_371 0.000000
Shunt_375 1.000000
Shunt_382 1.000000
Shunt_385 0.000000
Shunt_407 1.000000
Shunt_410 1.000000
Shunt_436 1.000000
Shunt_456 1.000000
Shunt_457 1.000000
Shunt_458 1.000000
Shunt_46 1.000000
Shunt_473 1.000000
Shunt_491 0.000000
Shunt_492 1.000000
Shunt_497 1.000000
Shunt_498 1.000000
Shunt_500 1.000000
Shunt_501 1.000000
Shunt_511 1.000000
Shunt_517 1.000000
Shunt_541 1.000000
Shunt_544 1.000000
Shunt_545 1.000000
Shunt_548 0.000000
Shunt_555 1.000000
Shunt_556 1.000000
Shunt_56 1.000000
Shunt_567 0.000000
Shunt_578 0.000000
Shunt_626 1.000000
Shunt_642 1.000000
Shunt_655 1.000000
Shunt_658 1.000000
Shunt_663 1.000000
Shunt_664 0.000000
Shunt_673 1.000000
Shunt_686 0.000000
Shunt_7 0.000000
Shunt_704 1.000000
Shunt_726 1.000000
Shunt_737 1.000000
Shunt_756 0.000000
Shunt_782 1.000000
Shunt_784 1.000000
Shunt_81 1.000000
Shunt_829 0.000000
Shunt_83 0.000000
Shunt_854 1.000000
Shunt_86 0.000000
Shunt_87 0.000000
Shunt_881 0.000000
Shunt_904 1.000000
Shunt_911 1.000000
Shunt_943 0.000000
Shunt_951 1.000000
Shunt_976 0.000000
Shunt_986 0.000000
Shunt_987 0.000000
