Shunt_1 1.000000
Shunt_100 1.000000
Shunt_1000 1.000000
Shunt_1001 1.000000
Shunt_1003 1.000000
Shunt_1004 1.000000
Shunt_1005 1.000000
Shunt_1007 0.000000
Shunt_1009 1.000000
Shunt_1011 1.000000
Shunt_1012 0.000000
Shunt_1013 1.000000
Shunt_1014 1.000000
Shunt_1015 1.000000
Shunt_1016 0.000000
Shunt_1017 1.000000
Shunt_1018 1.000000
Shunt_1019 0.000000
Shunt_102 0.000000
Shunt_1020 1.000000
Shunt_1021 0.000000
Shunt_1023 1.000000
Shunt_1024 1.000000
Shunt_1026 1.000000
Shunt_1027 1.000000
Shunt_1028 1.000000
Shunt_103 1.000000
Shunt_1032 1.000000
Shunt_1033 1.000000
Shunt_1034 1.000000
Shunt_1037 1.000000
Shunt_1038 1.000000
Shunt_1039 1.000000
Shunt_104 1.000000
Shunt_1041 1.000000
Shunt_1043 1.000000
Shunt_1045 1.000000
Shunt_1047 1.000000
Shunt_1048 1.000000
Shunt_1049 1.000000
Shunt_105 1.000000
Shunt_1050 1.000000
Shunt_1053 0.000000
Shunt_1054 1.000000
Shunt_1055 1.000000
Shunt_1056 1.000000
Shunt_1057 1.000000
Shunt_1059 1.000000
Shunt_1062 1.000000
Shunt_1063 1.000000
Shunt_1064 1.000000
Shunt_1065 1.000000
Shunt_1066 1.000000
Shunt_1067 1.000000
Shunt_1069 1.000000
Shunt_1070 1.000000
Shunt_1071 1.000000
Shunt_1072 0.000000
Shunt_1073 1.000000
Shunt_1074 1.000000
Shunt_1075 0.000000
Shunt_1076 1.000000
Shunt_1077 1.000000
Shunt_1078 1.000000
Shunt_1079 1.000000
Shunt_108 0.000000
Shunt_1080 1.000000
Shunt_1081 0.000000
Shunt_1082 1.000000
Shunt_1083 1.000000
Shunt_1084 1.000000
Shunt_1087 1.000000
Shunt_1088 1.000000
Shunt_1089 1.000000
Shunt_109 0.000000
Shunt_1090 1.000000
Shunt_1091 1.000000
Shunt_1092 1.000000
Shunt_1093 1.000000
Shunt_1094 1.000000
Shunt_1095 1.000000
Shunt_1096 1.000000
Shunt_1097 1.000000
Shunt_1099 0.000000
Shunt_11 1.000000
Shunt_110 0.000000
Shunt_1100 1.000000
Shunt_1101 0.000000
Shunt_1102 1.000000
Shunt_1103 1.000000
Shunt_1104 1.000000
Shunt_1105 1.000000
Shunt_1106 1.000000
Shunt_1107 1.000000
Shunt_1108 0.000000
Shunt_1109 1.000000
Shunt_111 1.000000
Shunt_1110 1.000000
Shunt_1111 0.000000
Shunt_1113 1.000000
Shunt_1114 0.000000
Shunt_1119 0.000000
Shunt_1120 1.000000
Shunt_1121 1.000000
Shunt_1122 1.000000
Shunt_1123 1.000000
Shunt_1124 1.000000
Shunt_1125 1.000000
Shunt_1126 0.000000
Shunt_1127 1.000000
Shunt_1129 1.000000
Shunt_113 0.000000
Shunt_1130 0.000000
Shunt_1131 1.000000
Shunt_1133 1.000000
Shunt_1135 0.000000
Shunt_1136 1.000000
Shunt_1138 1.000000
Shunt_1139 0.000000
Shunt_114 1.000000
Shunt_1140 1.000000
Shunt_1141 1.000000
Shunt_1143 0.000000
Shunt_1146 1.000000
Shunt_1148 1.000000
Shunt_1149 1.000000
Shunt_1150 1.000000
Shunt_1152 1.000000
Shunt_1153 1.000000
Shunt_1154 1.000000
Shunt_1158 1.000000
Shunt_1160 1.000000
Shunt_1161 1.000000
Shunt_1164 1.000000
Shunt_1165 1.000000
Shunt_1167 1.000000
Shunt_1168 1.000000
Shunt_1169 1.000000
Shunt_117 1.000000
Shunt_1170 1.000000
Shunt_1171 1.000000
Shunt_1173 1.000000
Shunt_1174 1.000000
Shunt_1175 1.000000
Shunt_1176 1.000000
Shunt_1177 1.000000
Shunt_1178 0.000000
Shunt_1179 0.000000
Shunt_118 1.000000
Shunt_1181 1.000000
Shunt_1182 1.000000
Shunt_1183 1.000000
Shunt_1186 1.000000
Shunt_1187 1.000000
Shunt_1188 0.000000
Shunt_119 1.000000
Shunt_1190 1.000000
Shunt_1191 0.000000
Shunt_1192 0.000000
Shunt_1193 1.000000
Shunt_1194 1.000000
Shunt_1197 1.000000
Shunt_1198 1.000000
Shunt_120 1.000000
Shunt_1200 1.000000
Shunt_1201 1.000000
Shunt_1202 0.000000
Shunt_1203 0.000000
Shunt_1204 0.000000
Shunt_1205 1.000000
Shunt_1209 1.000000
Shunt_121 1.000000
Shunt_1210 0.000000
Shunt_1211 0.000000
Shunt_1212 1.000000
Shunt_1213 1.000000
Shunt_1214 0.000000
Shunt_1215 1.000000
Shunt_1216 1.000000
Shunt_1218 1.000000
Shunt_1219 0.000000
Shunt_1220 1.000000
Shunt_1221 1.000000
Shunt_1222 1.000000
Shunt_1223 0.000000
Shunt_1224 1.000000
Shunt_1226 1.000000
Shunt_1227 0.000000
Shunt_1228 1.000000
Shunt_1229 1.000000
Shunt_123 1.000000
Shunt_1230 1.000000
Shunt_1231 1.000000
Shunt_1232 1.000000
Shunt_1234 1.000000
Shunt_1237 1.000000
Shunt_1239 1.000000
Shunt_124 1.000000
Shunt_1241 1.000000
Shunt_1242 1.000000
Shunt_1243 1.000000
Shunt_1244 1.000000
Shunt_1245 1.000000
Shunt_1248 1.000000
Shunt_1249 1.000000
Shunt_1252 1.000000
Shunt_1255 1.000000
Shunt_1257 0.000000
Shunt_1258 1.000000
Shunt_1259 1.000000
Shunt_126 1.000000
Shunt_1260 1.000000
Shunt_1261 1.000000
Shunt_1263 0.000000
Shunt_1264 1.000000
Shunt_1266 0.000000
Shunt_1267 1.000000
Shunt_1268 1.000000
Shunt_1269 1.000000
Shunt_127 1.000000
Shunt_1270 1.000000
Shunt_1272 1.000000
Shunt_1273 1.000000
Shunt_1274 1.000000
Shunt_1275 1.000000
Shunt_1276 0.000000
Shunt_1277 1.000000
Shunt_1278 1.000000
Shunt_1279 1.000000
Shunt_128 0.000000
Shunt_1280 1.000000
Shunt_1281 1.000000
Shunt_1282 1.000000
Shunt_1284 1.000000
Shunt_1286 1.000000
Shunt_1288 1.000000
Shunt_1289 1.000000
Shunt_129 1.000000
Shunt_1290 1.000000
Shunt_1291 1.000000
Shunt_1292 1.000000
Shunt_1293 1.000000
Shunt_1294 1.000000
Shunt_1295 1.000000
Shunt_1296 0.000000
Shunt_1297 0.000000
Shunt_1298 1.000000
Shunt_13 1.000000
Shunt_130 1.000000
Shunt_1300 1.000000
Shunt_1301 1.000000
Shunt_1302 1.000000
Shunt_1303 1.000000
Shunt_1305 1.000000
Shunt_1306 1.000000
Shunt_1308 1.000000
Shunt_1310 1.000000
Shunt_1311 0.000000
Shunt_1312 0.000000
Shunt_1313 1.000000
Shunt_1315 1.000000
Shunt_1316 0.000000
Shunt_1317 1.000000
Shunt_1318 1.000000
Shunt_1319 1.000000
Shunt_132 0.000000
Shunt_1320 1.000000
Shunt_1321 1.000000
Shunt_1322 1.000000
Shunt_1323 1.000000
Shunt_1324 1.000000
Shunt_1326 1.000000
Shunt_1327 1.000000
Shunt_1328 1.000000
Shunt_1329 1.000000
Shunt_1331 1.000000
Shunt_1332 0.000000
Shunt_1334 1.000000
Shunt_1336 1.000000
Shunt_1337 1.000000
Shunt_1338 1.000000
Shunt_1339 1.000000
Shunt_134 1.000000
Shunt_1340 1.000000
Shunt_1341 1.000000
Shunt_1342 1.000000
Shunt_1343 1.000000
Shunt_1344 0.000000
Shunt_1345 1.000000
Shunt_1346 0.000000
Shunt_1349 1.000000
Shunt_135 1.000000
Shunt_1352 1.000000
Shunt_1353 1.000000
Shunt_1354 1.000000
Shunt_1355 1.000000
Shunt_1356 1.000000
Shunt_1357 1.000000
Shunt_1358 1.000000
Shunt_1359 1.000000
Shunt_136 0.000000
Shunt_1360 0.000000
Shunt_1361 1.000000
Shunt_1362 0.000000
Shunt_1364 0.000000
Shunt_1367 1.000000
Shunt_1368 0.000000
Shunt_1369 0.000000
Shunt_1371 1.000000
Shunt_1372 1.000000
Shunt_1373 0.000000
Shunt_1374 1.000000
Shunt_1376 1.000000
Shunt_1377 1.000000
Shunt_138 1.000000
Shunt_1380 1.000000
Shunt_1381 1.000000
Shunt_1382 1.000000
Shunt_1384 1.000000
Shunt_1385 1.000000
Shunt_1386 1.000000
Shunt_1387 1.000000
Shunt_139 1.000000
Shunt_1390 1.000000
Shunt_1392 1.000000
Shunt_1393 1.000000
Shunt_1394 1.000000
Shunt_1395 1.000000
Shunt_1396 1.000000
Shunt_1397 0.000000
Shunt_1399 0.000000
Shunt_14 1.000000
Shunt_140 0.000000
Shunt_1400 1.000000
Shunt_1402 1.000000
Shunt_1403 1.000000
Shunt_1404 1.000000
Shunt_1405 1.000000
Shunt_1406 1.000000
Shunt_1407 1.000000
Shunt_1408 0.000000
Shunt_1409 1.000000
Shunt_141 1.000000
Shunt_1410 1.000000
Shunt_1411 1.000000
Shunt_1412 1.000000
Shunt_1413 1.000000
Shunt_1414 1.000000
Shunt_1415 1.000000
Shunt_1416 1.000000
Shunt_1417 1.000000
Shunt_1418 1.000000
Shunt_142 1.000000
Shunt_1421 1.000000
Shunt_1422 1.000000
Shunt_1424 1.000000
Shunt_1425 1.000000
Shunt_1426 1.000000
Shunt_1427 1.000000
Shunt_1428 1.000000
Shunt_1429 1.000000
Shunt_143 1.000000
Shunt_1430 1.000000
Shunt_1431 1.000000
Shunt_1432 1.000000
Shunt_1433 1.000000
Shunt_1435 1.000000
Shunt_1436 0.000000
Shunt_1438 1.000000
Shunt_1439 0.000000
Shunt_144 1.000000
Shunt_1440 0.000000
Shunt_1442 1.000000
Shunt_1446 1.000000
Shunt_1447 1.000000
Shunt_1448 1.000000
Shunt_1449 1.000000
Shunt_1450 0.000000
Shunt_1452 0.000000
Shunt_1454 1.000000
Shunt_1456 0.000000
Shunt_1457 1.000000
Shunt_1458 1.000000
Shunt_1459 1.000000
Shunt_146 1.000000
Shunt_1460 0.000000
Shunt_1461 0.000000
Shunt_1462 1.000000
Shunt_1463 1.000000
Shunt_1464 1.000000
Shunt_1465 1.000000
Shunt_1467 1.000000
Shunt_1468 1.000000
Shunt_1469 0.000000
Shunt_147 1.000000
Shunt_1471 1.000000
Shunt_1472 1.000000
Shunt_1473 1.000000
Shunt_1474 1.000000
Shunt_1475 1.000000
Shunt_1476 1.000000
Shunt_1477 1.000000
Shunt_1478 1.000000
Shunt_148 1.000000
Shunt_1481 1.000000
Shunt_1485 1.000000
Shunt_1486 1.000000
Shunt_1488 1.000000
Shunt_1489 1.000000
Shunt_149 1.000000
Shunt_1490 1.000000
Shunt_1491 1.000000
Shunt_1495 1.000000
Shunt_1496 1.000000
Shunt_1497 1.000000
Shunt_1498 1.000000
Shunt_150 1.000000
Shunt_1502 1.000000
Shunt_1503 1.000000
Shunt_1504 1.000000
Shunt_1505 1.000000
Shunt_1507 0.000000
Shunt_1508 1.000000
Shunt_1509 1.000000
Shunt_151 1.000000
Shunt_1510 1.000000
Shunt_1511 0.000000
Shunt_1513 1.000000
Shunt_1514 1.000000
Shunt_1515 1.000000
Shunt_1516 1.000000
Shunt_1518 1.000000
Shunt_1519 1.000000
Shunt_152 1.000000
Shunt_1520 1.000000
Shunt_1521 1.000000
Shunt_1522 1.000000
Shunt_1524 1.000000
Shunt_1525 1.000000
Shunt_1526 0.000000
Shunt_1528 1.000000
Shunt_1529 1.000000
Shunt_1530 1.000000
Shunt_1532 1.000000
Shunt_1533 0.000000
Shunt_1534 1.000000
Shunt_1535 1.000000
Shunt_1537 1.000000
Shunt_154 1.000000
Shunt_1540 1.000000
Shunt_1541 1.000000
Shunt_1543 1.000000
Shunt_1544 1.000000
Shunt_1545 1.000000
Shunt_1547 0.000000
Shunt_1548 0.000000
Shunt_1549 1.000000
Shunt_155 1.000000
Shunt_1551 1.000000
Shunt_1552 1.000000
Shunt_1553 1.000000
Shunt_1554 1.000000
Shunt_1557 1.000000
Shunt_1558 1.000000
Shunt_1559 0.000000
Shunt_156 1.000000
Shunt_1560 0.000000
Shunt_1561 1.000000
Shunt_1566 1.000000
Shunt_1567 1.000000
Shunt_1569 1.000000
Shunt_157 1.000000
Shunt_1570 0.000000
Shunt_1571 1.000000
Shunt_1573 0.000000
Shunt_1574 1.000000
Shunt_1575 0.000000
Shunt_1577 1.000000
Shunt_1578 1.000000
Shunt_158 1.000000
Shunt_1580 1.000000
Shunt_1581 0.000000
Shunt_1582 0.000000
Shunt_1583 1.000000
Shunt_1585 1.000000
Shunt_1586 1.000000
Shunt_1588 1.000000
Shunt_1589 0.000000
Shunt_159 1.000000
Shunt_1590 1.000000
Shunt_1591 1.000000
Shunt_1593 0.000000
Shunt_1594 1.000000
Shunt_1595 0.000000
Shunt_1596 1.000000
Shunt_1597 1.000000
Shunt_1598 1.000000
Shunt_1599 1.000000
Shunt_16 1.000000
Shunt_160 1.000000
Shunt_1600 1.000000
Shunt_1601 0.000000
Shunt_1603 1.000000
Shunt_1604 0.000000
Shunt_1605 0.000000
Shunt_1606 1.000000
Shunt_1607 1.000000
Shunt_1608 1.000000
Shunt_161 1.000000
Shunt_1611 0.000000
Shunt_1612 1.000000
Shunt_1613 1.000000
Shunt_1614 1.000000
Shunt_1615 1.000000
Shunt_1616 0.000000
Shunt_1617 1.000000
Shunt_1618 0.000000
Shunt_1619 1.000000
Shunt_162 0.000000
Shunt_1620 1.000000
Shunt_1621 1.000000
Shunt_1622 1.000000
Shunt_1624 1.000000
Shunt_1626 1.000000
Shunt_1627 1.000000
Shunt_1628 0.000000
Shunt_163 1.000000
Shunt_1630 1.000000
Shunt_1631 1.000000
Shunt_1632 1.000000
Shunt_1634 1.000000
Shunt_1635 1.000000
Shunt_1636 0.000000
Shunt_1637 0.000000
Shunt_1638 1.000000
Shunt_164 1.000000
Shunt_1640 1.000000
Shunt_1641 1.000000
Shunt_1642 1.000000
Shunt_1643 1.000000
Shunt_1644 0.000000
Shunt_1646 1.000000
Shunt_1647 1.000000
Shunt_1648 1.000000
Shunt_165 1.000000
Shunt_1650 1.000000
Shunt_1651 1.000000
Shunt_1652 1.000000
Shunt_1653 1.000000
Shunt_1654 1.000000
