Shunt_1000 1.000000
Shunt_1078 0.000000
Shunt_1135 1.000000
Shunt_1174 1.000000
Shunt_1175 1.000000
Shunt_1211 1.000000
Shunt_1229 1.000000
Shunt_1251 1.000000
Shunt_1270 0.000000
Shunt_14 1.000000
Shunt_140 1.000000
Shunt_1459 1.000000
Shunt_1479 1.000000
Shunt_1483 1.000000
Shunt_152 1.000000
Shunt_1535 1.000000
Shunt_1602 1.000000
Shunt_1689 1.000000
Shunt_171 1.000000
Shunt_1717 0.000000
Shunt_1753 1.000000
Shunt_1756 0.000000
Shunt_1777 1.000000
Shunt_1779 1.000000
Shunt_1781 1.000000
Shunt_1782 1.000000
Shunt_1795 1.000000
Shunt_1811 0.000000
Shunt_1934 0.000000
Shunt_197 1.000000
Shunt_2042 0.000000
Shunt_214 1.000000
Shunt_2305 1.000000
Shunt_2423 1.000000
Shunt_2468 1.000000
Shunt_2482 1.000000
Shunt_2483 1.000000
Shunt_2489 0.000000
Shunt_2548 0.000000
Shunt_2594 1.000000
Shunt_262 0.000000
Shunt_2721 1.000000
Shunt_2768 0.000000
Shunt_2797 0.000000
Shunt_2809 1.000000
Shunt_2898 1.000000
Shunt_2971 1.000000
Shunt_3001 0.000000
Shunt_3063 1.000000
Shunt_3113 1.000000
Shunt_3127 1.000000
Shunt_3163 1.000000
Shunt_3179 1.000000
Shunt_3207 1.000000
Shunt_3297 0.000000
Shunt_3321 1.000000
Shunt_3381 0.000000
Shunt_3427 1.000000
Shunt_3457 1.000000
Shunt_3484 1.000000
Shunt_3539 0.000000
Shunt_3555 1.000000
Shunt_3559 0.000000
Shunt_360 0.000000
Shunt_3619 0.000000
Shunt_3623 1.000000
Shunt_3664 1.000000
Shunt_3665 1.000000
Shunt_3678 1.000000
Shunt_3736 1.000000
Shunt_3873 0.000000
Shunt_3880 0.000000
Shunt_3881 0.000000
Shunt_4004 1.000000
Shunt_4008 1.000000
Shunt_4141 1.000000
Shunt_4142 1.000000
Shunt_4208 0.000000
Shunt_4242 1.000000
Shunt_4250 0.000000
Shunt_4255 0.000000
Shunt_4310 1.000000
Shunt_4416 1.000000
Shunt_4460 1.000000
Shunt_4475 1.000000
Shunt_452 1.000000
Shunt_4550 1.000000
Shunt_4610 1.000000
Shunt_4649 0.000000
Shunt_4676 1.000000
Shunt_4682 1.000000
Shunt_4743 0.000000
Shunt_4793 1.000000
Shunt_4832 0.000000
Shunt_4926 1.000000
Shunt_5055 1.000000
Shunt_6087 0.000000
Shunt_658 1.000000
Shunt_673 0.000000
Shunt_715 1.000000
Shunt_716 1.000000
Shunt_759 1.000000
