#Variable    Value 
Shunt_359    3.501728552558871e-7 
Shunt_494    2.9261320521743506e-7 
Shunt_270    3.1990041294588303e-7 
Shunt_1661    3.249069980190483e-7 
Shunt_555    3.2014639442620915e-7 
Shunt_443    3.0311456501144125e-7 
Shunt_235    3.0926276508643434e-7 
Shunt_1857    3.245021923317929e-7 
Shunt_986    5.61287430610232e-7 
Shunt_1462    4.0316469374552515e-7 
Shunt_2552    6.202011024169493e-6 
Shunt_977    3.2108771473708097e-7 
Shunt_32    3.0384982746427625e-7 
Shunt_899    2.9933503869656493e-7 
Shunt_1138    3.088294119331816e-7 
Shunt_2774    3.97549754062513e-7 
Shunt_2781    4.4233639114988493e-7 
Shunt_1158    4.516673365898174e-7 
Shunt_719    3.2623707543790096e-7 
Shunt_2596    3.366405063494925e-7 
Shunt_1019    2.948984865342952e-7 
Shunt_2390    3.008486002898878e-7 
Shunt_2749    3.622692262641698e-7 
Shunt_64    3.155030477703813e-7 
Shunt_2731    3.409933851494487e-7 
Shunt_1743    3.0167852930539196e-7 
Shunt_2522    3.2976902958224165e-7 
Shunt_2294    3.0319736471607576e-7 
Shunt_576    3.083445704646972e-7 
Shunt_2387    3.1996446084147175e-7 
Shunt_2427    2.9727441838561275e-7 
Shunt_1910    3.1731316780307774e-7 
Shunt_2090    3.149122390427934e-7 
Shunt_2191    3.552217310603706e-7 
Shunt_2272    3.0349790041999514e-7 
Shunt_1191    3.0395447265030334e-7 
Shunt_2048    3.03896165787913e-7 
Shunt_1426    3.409306358591464e-7 
Shunt_1875    2.960447864108778e-7 
Shunt_1000    8.088690222198331e-7 
Shunt_221    4.105858554659824e-7 
Shunt_1011    3.5437165827602686e-7 
Shunt_196    3.137482512376653e-7 
Shunt_2559    4.367206638025134e-7 
Shunt_1267    3.076032834357661e-7 
Shunt_708    2.5423249622877594e-7 
Shunt_2706    3.1989922392308294e-7 
Shunt_305    3.2116867218335877e-7 
Shunt_1384    2.9755184280001714e-7 
Shunt_1270    3.623401844690052e-7 
Shunt_2032    2.9514240707021684e-7 
Shunt_1407    3.168501160627928e-7 
Shunt_55    2.985968810273624e-7 
Shunt_2124    3.012060502859522e-7 
Shunt_1758    3.233777586074077e-7 
Shunt_1100    3.027822714621998e-7 
Shunt_1221    2.974498654027381e-7 
Shunt_982    3.1107398620892623e-7 
Shunt_95    3.418281399322264e-7 
Shunt_2380    2.983940673537532e-7 
Shunt_1103    3.27689076906157e-7 
Shunt_1387    3.2261126657351737e-7 
Shunt_1033    3.0449430814688833e-7 
Shunt_180    2.994277898357865e-7 
Shunt_345    4.223334433208157e-7 
Shunt_2392    3.092302312237398e-7 
Shunt_2576    3.058109394214588e-7 
Shunt_1349    3.312841844781332e-7 
Shunt_1041    4.061249516347527e-7 
Shunt_1438    3.3145911532374975e-7 
Shunt_2320    3.411677416496323e-7 
Shunt_665    3.0488695597362974e-7 
Shunt_2406    3.196823343407721e-7 
Shunt_74    3.316051377138934e-7 
Shunt_896    3.162885087305646e-7 
Shunt_517    3.1889237718897994e-7 
Shunt_1608    3.1537881843512576e-7 
Shunt_469    3.073360236803016e-7 
Shunt_737    3.2383774237731446e-7 
Shunt_590    3.330421297787078e-7 
Shunt_2247    4.128897118019458e-7 
Shunt_1842    3.0391724786285235e-7 
Shunt_1026    3.0780526915977386e-7 
Shunt_20    3.984329170951384e-7 
Shunt_1616    2.934028307681262e-7 
Shunt_407    2.912650367874332e-7 
Shunt_2594    3.0007958663000654e-7 
Shunt_2631    3.041857171623639e-7 
Shunt_1503    3.1765143785503456e-7 
Shunt_1107    3.141173701210619e-7 
Shunt_2436    4.1999862325872773e-7 
Shunt_413    3.61573317683496e-7 
