#Variable    Value 
Shunt_2898    2.3475982068633023e-7 
Shunt_4926    8.376010611158528e-7 
Shunt_1934    2.0381685105876526e-7 
Shunt_658    2.406664267284403e-7 
Shunt_6087    2.506669246202063e-7 
Shunt_4610    0.5540201453930631 
Shunt_2468    5.671023016115281e-7 
Shunt_3207    2.8090570399853773e-7 
Shunt_14    3.0431289362432555e-7 
Shunt_3539    2.394986462758854e-7 
Shunt_1602    2.444388899247044e-7 
Shunt_1717    2.2062209357919874e-7 
Shunt_3665    3.11500750119105e-7 
Shunt_152    2.6107949246572864e-7 
Shunt_1782    0.2793709291552681 
Shunt_4416    2.2163006599112392e-7 
Shunt_2483    0.5990059616308223 
Shunt_4460    2.4312448273287273e-7 
Shunt_1135    1.5620272097248554e-6 
Shunt_2548    4.1929863589217417e-7 
Shunt_3873    2.4023328780882545e-7 
Shunt_3678    2.2891821454509637e-7 
Shunt_1251    6.976263883411021e-7 
Shunt_3623    2.8371460607642013e-7 
Shunt_3664    2.955094510566002e-7 
Shunt_2042    2.708034902069944e-7 
Shunt_673    2.3202317605610557e-7 
Shunt_1000    2.1087407218348707e-7 
Shunt_4255    2.4801651212566826e-7 
Shunt_3880    2.5533466757746375e-7 
Shunt_1270    2.499254462193552e-7 
Shunt_3179    4.596522773164601e-7 
Shunt_4208    2.5812285310195e-7 
Shunt_1483    2.2318727666494217e-7 
Shunt_1459    6.80469244842558e-7 
Shunt_214    0.07550235776579053 
Shunt_1479    2.2869930445383442e-7 
Shunt_715    3.858729482433841e-7 
Shunt_2482    0.999999599303206 
Shunt_2305    2.489525159982233e-7 
Shunt_4676    5.718808907074963e-7 
Shunt_4004    2.432826161972627e-7 
Shunt_1078    2.290369989965969e-7 
Shunt_716    2.3942607028104924e-6 
Shunt_4310    0.5484300966674106 
Shunt_2768    2.4753554865348904e-7 
Shunt_4142    0.5038716389133752 
Shunt_3321    2.8215677594914455e-7 
Shunt_4550    2.6267476442799583e-7 
Shunt_2489    2.5042568159893213e-7 
Shunt_262    2.227954732541652e-7 
Shunt_1229    0.6328275399344127 
Shunt_4242    3.563668275834368e-7 
Shunt_171    2.5628069230989726e-7 
Shunt_2721    2.8460029429124386e-7 
Shunt_4250    2.454398808919245e-7 
Shunt_2971    2.3735328375788518e-7 
Shunt_3001    2.2587926898071322e-7 
Shunt_1777    2.787124913172916e-7 
Shunt_1795    2.369327463477037e-7 
Shunt_2423    2.429974057562335e-7 
Shunt_3484    2.5517882320255687e-7 
Shunt_1689    2.657744262604836e-7 
Shunt_2594    2.4920310672820304e-7 
Shunt_2797    2.3135887295018214e-7 
Shunt_1175    2.026528247220788e-6 
Shunt_3555    2.5765679532487013e-7 
Shunt_4008    3.0252827005703895e-7 
Shunt_759    5.869701520111215e-7 
Shunt_140    2.2576612031449338e-7 
Shunt_360    2.356972856857709e-7 
Shunt_1779    5.586729992936379e-7 
Shunt_4743    4.01281606413342e-7 
Shunt_452    3.342026415285155e-7 
Shunt_3163    2.5272351843415924e-7 
Shunt_4793    2.3675006154753216e-7 
Shunt_4475    2.2345512783046887e-7 
Shunt_197    2.5729059414613625e-7 
Shunt_3619    3.111626194187828e-7 
Shunt_1781    3.871254649086184e-7 
Shunt_1535    4.5025964162803616e-7 
Shunt_3127    2.3853490879165443e-7 
Shunt_3881    2.517247689582645e-7 
Shunt_5055    4.231804859204793e-7 
Shunt_3381    2.2698850282692093e-7 
Shunt_1753    2.3918274554966287e-7 
Shunt_1811    2.5197861792576834e-7 
Shunt_1756    2.481183888185337e-7 
Shunt_3457    2.7741472994679553e-7 
Shunt_4649    2.7235137909531323e-7 
Shunt_4832    2.3354162890263078e-7 
Shunt_3427    2.482022157063643e-7 
Shunt_3063    2.789972464164437e-7 
Shunt_1211    3.3581111071496584e-7 
Shunt_2809    6.713347714597059e-7 
Shunt_1174    4.702857487892652e-7 
Shunt_3736    3.3210690657750037e-7 
Shunt_3559    2.4326250496823685e-7 
Shunt_4141    6.53753341775563e-7 
