#Variable    Value 
Shunt_3134    0.924184604125853 
Shunt_677    0.7350996630923488 
Shunt_596    2.3811024881739243e-6 
Shunt_804    0.9999974475172261 
Shunt_805    0.9994751533794717 
Shunt_3110    0.36293139499168753 
Shunt_3218    0.16092294220870879 
Shunt_789    0.21320192626726678 
Shunt_3143    0.1648457092732639 
VOLT_2083_Re    -0.40837111809362436   
VOLT_2083_Im    0.0009428197640320342   
VOLT_2648_Re    -0.2875347333913391   
VOLT_2648_Im    -0.0006542014009282306   
VOLT_1404_Re    -0.042398698960690255   
VOLT_1404_Im    0.06363825474586365   
VOLT_1066_Re    -0.043222519779073314   
VOLT_1066_Im    0.31284505547538105   
VOLT_2472_Re    -0.1466475634303575   
VOLT_2472_Im    0.20335007708947475   
VOLT_60_Re    0.027392298752562258   
VOLT_60_Im    0.032688110362548636   
VOLT_2256_Re    0.1060858291881913   
VOLT_2256_Im    0.3333910364152688   
VOLT_413_Re    0.23484760850832836   
VOLT_413_Im    -0.12661267360335138   
VOLT_2982_Re    -0.30946487290002406   
VOLT_2982_Im    -0.002911339213242379   
VOLT_74_Re    -0.22992793321490412   
VOLT_74_Im    -0.023921279846499024   
VOLT_955_Re    -0.2692670714614528   
VOLT_955_Im    2.043077517132139e-7   
VOLT_626_Re    -0.26632639782106526   
VOLT_626_Im    0.0024050697307899517   
VOLT_431_Re    0.23479096781613007   
VOLT_431_Im    0.1373296055180795   
VOLT_1608_Re    -0.12526881914923854   
VOLT_1608_Im    0.3301899401666071   
VOLT_2090_Re    0.2982656535975783   
VOLT_2090_Im    -0.19063554857549642   
VOLT_1634_Re    0.30572973042326806   
VOLT_1634_Im    0.08152625419407956   
VOLT_2283_Re    -0.15583032429123939   
VOLT_2283_Im    -0.06653052009777091   
VOLT_223_Re    0.28931776210941607   
VOLT_223_Im    0.005923068533785767   
VOLT_2836_Re    0.08680068415721963   
VOLT_2836_Im    0.2731518248502426   
VOLT_2303_Re    0.25770149788094304   
VOLT_2303_Im    -0.10141039081521305   
VOLT_2796_Re    -0.3195176273707141   
VOLT_2796_Im    4.310656920769273e-5   
VOLT_1323_Re    -0.09137658128520408   
VOLT_1323_Im    0.2114742146735454   
VOLT_580_Re    0.14443244862082433   
VOLT_580_Im    -0.14148629111122193   
VOLT_3105_Re    -0.04602422174276336   
VOLT_3105_Im    0.1990686866757769   
VOLT_2873_Re    -0.03309544762538412   
VOLT_2873_Im    -0.2754920699297736   
VOLT_1480_Re    -0.3157109106420661   
VOLT_1480_Im    0.0029346411367802824   
VOLT_2413_Re    -0.24629672929282703   
VOLT_2413_Im    -0.001602831492552747   
VOLT_437_Re    -0.12262593992857039   
VOLT_437_Im    -0.14826940299965718   
VOLT_2070_Re    0.2685369242731377   
VOLT_2070_Im    -0.06537555727140178   
VOLT_2092_Re    -0.2584846434002116   
VOLT_2092_Im    0.005041075202795885   
VOLT_3198_Re    0.24505089656794324   
VOLT_3198_Im    0.04338645049813362   
VOLT_2945_Re    -0.31668920618531915   
VOLT_2945_Im    -0.0037416493792742367   
VOLT_767_Re    -0.1060882450617649   
VOLT_767_Im    0.139101908715907   
VOLT_2279_Re    -0.03305609976580276   
VOLT_2279_Im    0.06407348543240649   
VOLT_791_Re    0.16049237928744445   
VOLT_791_Im    -0.2426303214908109   
VOLT_1705_Re    -0.316374147146316   
VOLT_1705_Im    0.001414179728517053   
VOLT_2562_Re    -0.30328778789507665   
VOLT_2562_Im    -0.1385629564066444   
VOLT_2943_Re    -0.28908890696901457   
VOLT_2943_Im    -0.0001680714436135013   
VOLT_762_Re    -0.03850625258039758   
VOLT_762_Im    0.2869048684944218   
VOLT_237_Re    -0.21612723335704406   
VOLT_237_Im    0.017752348307875938   
VOLT_2490_Re    0.2737058168739695   
VOLT_2490_Im    -0.05453057191023361   
VOLT_2167_Re    -0.315066867841347   
VOLT_2167_Im    0.004166288196153937   
VOLT_2833_Re    -0.37077169052460535   
VOLT_2833_Im    0.004702364179693801   
VOLT_163_Re    0.09434619833812181   
VOLT_163_Im    0.20549503303163255   
VOLT_598_Re    0.14916687748567337   
VOLT_598_Im    -0.1233352394831591   
VOLT_16_Re    0.18729927574785454   
VOLT_16_Im    -0.10213713519780306   
VOLT_813_Re    0.139993023856139   
VOLT_813_Im    -0.24016835388401617   
