#Variable    Value 
Shunt_494    2.6977458092392713e-7 
Shunt_359    2.5588249429668873e-7 
Shunt_1061    2.750194286610959e-7 
Shunt_555    2.628802782274582e-7 
Shunt_443    1.904751742260402e-7 
Shunt_235    2.6627673690247066e-7 
Shunt_474    2.65669173866934e-7 
Shunt_977    2.600366476310362e-7 
Shunt_980    2.6895670763318054e-7 
Shunt_32    2.7567766984305767e-7 
Shunt_899    2.5771232785440284e-7 
Shunt_1138    3.5416951565016093e-7 
Shunt_1158    2.671268412726481e-7 
Shunt_719    2.6793195092003863e-7 
Shunt_1019    2.7149188024628467e-7 
Shunt_576    2.034738643168337e-7 
Shunt_568    2.607943567250989e-7 
Shunt_221    2.589695404960567e-7 
Shunt_1267    2.9455835604794236e-7 
Shunt_196    2.5921274759283816e-7 
Shunt_708    2.746153053353543e-7 
Shunt_305    2.590889636020666e-7 
Shunt_1270    2.5680496862460203e-7 
Shunt_55    2.6338329256403945e-7 
Shunt_1100    3.3395556564592685e-7 
Shunt_1221    2.931601280278173e-7 
Shunt_982    3.330250859469346e-7 
Shunt_1103    2.704736655060206e-7 
Shunt_1033    3.3918321883817973e-7 
Shunt_180    2.6966064834149654e-7 
Shunt_1349    2.685230070319955e-7 
Shunt_1041    2.641080694475841e-7 
Shunt_399    2.5252582423981466e-7 
Shunt_74    2.5627762586868256e-7 
Shunt_665    4.994149763215529e-7 
Shunt_896    2.9163354129035665e-7 
Shunt_517    2.6143077545869665e-7 
Shunt_1145    2.618135013759146e-7 
Shunt_623    2.8087971183813944e-7 
Shunt_737    8.186206837832343e-7 
Shunt_590    3.045615017752545e-7 
Shunt_20    2.5612788937059266e-7 
Shunt_1350    2.6472488215928347e-7 
Shunt_407    2.951467635257242e-7 
Shunt_1189    3.133272450506516e-7 
Shunt_1107    2.5184979564054e-7 
Shunt_413    2.5015178834256207e-7 
Shunt_1045    2.7604303099033817e-7 
Shunt_1014    2.524889481440151e-7 
Shunt_1186    2.62978451629178e-7 
Shunt_340    3.2940423015985255e-7 
Shunt_567    2.8905737291678015e-7 
Shunt_1244    3.092155915179254e-7 
Shunt_771    2.967838819090631e-7 
Shunt_1226    2.526336802125015e-7 
Shunt_856    2.5438460099125994e-7 
Shunt_417    2.510060070393085e-7 
Shunt_1331    2.6375307665137226e-7 
Shunt_957    3.1389847025290295e-7 
Shunt_519    2.747734144250296e-7 
Shunt_1005    2.956122458120168e-7 
Shunt_200    2.6658400316334746e-7 
Shunt_934    2.711668321189307e-7 
Shunt_1225    2.547282028023656e-7 
Shunt_962    3.1269737071112135e-7 
Shunt_1243    2.516161129943268e-7 
Shunt_348    1.2016150445266364e-6 
Shunt_47    2.734783164616099e-7 
Shunt_522    2.811639465829805e-7 
Shunt_324    2.5751683811497245e-7 
Shunt_583    2.5426063374896355e-7 
Shunt_389    2.775629917566827e-7 
Shunt_1080    3.2875640692608714e-7 
Shunt_1171    2.7718424587417013e-7 
Shunt_611    2.6275787096144365e-7 
Shunt_658    2.6872395769390405e-7 
Shunt_186    2.7625140360284257e-7 
Shunt_886    2.7406408350295455e-7 
Shunt_1108    2.8257625248228414e-7 
Shunt_25    2.601532683829133e-7 
Shunt_218    2.590644568602676e-7 
Shunt_234    2.486389743778143e-7 
Shunt_122    2.5876831928216173e-7 
Shunt_834    2.078726824618621e-6 
Shunt_580    2.722433760322099e-7 
Shunt_169    2.7401529673965246e-7 
Shunt_237    2.801435319028986e-7 
Shunt_328    2.6631954986335466e-7 
Shunt_703    2.619058611272601e-7 
Shunt_1007    3.052734553431028e-7 
Shunt_1149    2.783499783087004e-7 
Shunt_1157    2.530317968262414e-7 
Shunt_215    2.678104935756743e-7 
Shunt_1099    2.777759276814727e-7 
Shunt_963    3.1022450865845035e-7 
Shunt_818    2.5691879042149906e-7 
Shunt_1313    3.1201856634015297e-7 
Shunt_575    2.5796687166323326e-7 
Shunt_1276    2.7641274343400403e-7 
Shunt_695    2.493158105249825e-7 
Shunt_597    2.733123958469336e-7 
Shunt_211    2.654858203818135e-7 
Shunt_486    2.967821847249775e-7 
Shunt_759    2.7108075607216404e-7 
Shunt_30    2.671990929031779e-7 
Shunt_428    3.7636795538405736e-7 
Shunt_745    3.045284513734275e-7 
Shunt_1165    2.6403652430120096e-7 
Shunt_1058    2.6022640000644466e-7 
Shunt_1153    3.608497619686611e-7 
Shunt_168    2.725333506976871e-7 
Shunt_248    3.391465029216964e-7 
Shunt_313    2.647659048250447e-7 
Shunt_1010    2.697353542696108e-7 
Shunt_338    2.554329579271868e-7 
Shunt_646    2.544202970746368e-7 
Shunt_489    2.741483736377199e-7 
Shunt_99    2.769010446100226e-7 
Shunt_1038    2.569836783177321e-7 
Shunt_24    2.6733820942349003e-7 
Shunt_1352    2.57009464280729e-7 
Shunt_1238    2.486381870893085e-7 
Shunt_1037    2.6774797809662435e-7 
Shunt_418    2.5524920459516636e-7 
Shunt_870    2.6450188583869706e-7 
Shunt_42    3.2432923486788755e-7 
Shunt_906    2.7623311562662444e-7 
Shunt_533    2.5113814652849277e-7 
Shunt_1194    2.588410952807558e-7 
Shunt_711    2.5226030650570965e-7 
Shunt_824    2.737047419841624e-7 
Shunt_372    1.2043361753147675e-6 
Shunt_342    2.6916200461273905e-7 
Shunt_120    2.576462741349963e-7 
Shunt_1278    3.207227209347394e-7 
Shunt_125    2.621134835156935e-7 
Shunt_595    2.5547764807077956e-7 
Shunt_291    2.749616609712378e-7 
Shunt_373    2.5717362506025e-7 
Shunt_1104    2.599901094778657e-7 
Shunt_279    2.4923770450221754e-7 
Shunt_723    2.47257601804106e-7 
Shunt_1208    4.899539761953679e-7 
Shunt_1247    2.55613982242285e-7 
Shunt_766    2.807483549441321e-7 
Shunt_236    2.654592184700991e-7 
Shunt_1169    2.618440911669476e-7 
Shunt_515    3.0289557162387335e-7 
Shunt_984    2.638420096737337e-7 
Shunt_751    2.624212670246592e-7 
Shunt_707    2.589477231034834e-7 
Shunt_369    2.8577425620679587e-7 
Shunt_496    2.752318216862109e-7 
Shunt_260    2.4940828466469394e-7 
Shunt_777    2.8230450039973856e-7 
Shunt_605    2.6285256427471553e-7 
Shunt_991    2.5702676642657896e-7 
Shunt_308    2.5488849297014374e-7 
Shunt_799    2.6786699406097507e-7 
Shunt_77    2.7056929460242725e-7 
Shunt_1347    6.192987595392046e-7 
Shunt_1134    2.735507166056189e-7 
Shunt_1209    3.0309938081709254e-7 
Shunt_243    2.492079577410914e-7 
Shunt_1261    2.627536051612055e-7 
Shunt_631    2.788345056712626e-7 
Shunt_894    2.85444713387792e-7 
Shunt_1216    2.7907374910293813e-7 
Shunt_643    2.6332736310813157e-7 
Shunt_10    2.7557340332856083e-7 
Shunt_540    2.6309466719370966e-7 
Shunt_528    2.7439232528772314e-7 
Shunt_363    3.035514489809019e-7 
Shunt_633    2.97412894090097e-7 
Shunt_1190    2.5886539193761756e-7 
Shunt_1090    3.0172737717597523e-7 
Shunt_912    2.492282269683803e-7 
