#Variable    Value 
Shunt_359    2.7825771909309193e-5 
Shunt_494    2.361501926736549e-5 
Shunt_270    2.539108254290471e-5 
Shunt_1661    2.6159748367544534e-5 
Shunt_555    2.581052733645343e-5 
Shunt_443    2.4495955463188398e-5 
Shunt_235    2.493573090084065e-5 
Shunt_1857    2.5906172864575226e-5 
Shunt_986    4.347670111300642e-5 
Shunt_1462    3.193503605725658e-5 
Shunt_2552    0.0001273554621929127 
Shunt_977    2.5995145986500806e-5 
Shunt_32    2.4552583997596716e-5 
Shunt_899    2.4060509381893497e-5 
Shunt_1138    2.4843724948733686e-5 
Shunt_2774    3.1630798110944494e-5 
Shunt_2781    3.525952982640156e-5 
Shunt_1158    2.9632366267390844e-5 
Shunt_719    2.6162470577162792e-5 
Shunt_2596    2.642697161255275e-5 
Shunt_1019    2.3780643657859412e-5 
Shunt_2390    2.4267902691838995e-5 
Shunt_2749    2.9429352858626103e-5 
Shunt_64    2.5410076435875433e-5 
Shunt_2731    2.6681118731605715e-5 
Shunt_1743    2.432091637353384e-5 
Shunt_2522    2.647827526831661e-5 
Shunt_2294    2.450272453411523e-5 
Shunt_576    2.4914194831444837e-5 
Shunt_2387    2.582670926882919e-5 
Shunt_2427    2.4040612579830872e-5 
Shunt_1910    2.550959595846796e-5 
Shunt_2090    2.5362671385853365e-5 
Shunt_2191    2.8521364688186368e-5 
Shunt_2272    2.4565574863803257e-5 
Shunt_1191    2.4547906029339665e-5 
Shunt_2048    2.454629097197574e-5 
Shunt_1426    2.719328334158475e-5 
Shunt_1875    2.3923501274320848e-5 
Shunt_1000    6.783001342348192e-5 
Shunt_221    3.329967606323716e-5 
Shunt_1011    2.8575651593659566e-5 
Shunt_196    2.533464633486559e-5 
Shunt_2559    3.4116778395523205e-5 
Shunt_1267    2.4869753306822413e-5 
Shunt_708    2.1783735492774108e-5 
Shunt_2706    2.581771189278306e-5 
Shunt_305    2.5797803753987825e-5 
Shunt_1384    2.4034442453873612e-5 
Shunt_1270    2.932797692546656e-5 
Shunt_2032    2.3771667747697766e-5 
Shunt_1407    2.5594184490352987e-5 
Shunt_55    2.4115711814861996e-5 
Shunt_2124    2.4295968467967216e-5 
Shunt_1758    2.5878567125058024e-5 
Shunt_1100    2.44898454933176e-5 
Shunt_1221    2.4027490140821107e-5 
Shunt_982    2.4995081071098274e-5 
Shunt_95    2.7057058667036637e-5 
Shunt_2380    2.4117886935748725e-5 
Shunt_1103    2.645393132767491e-5 
Shunt_1387    2.5993150993451422e-5 
Shunt_1033    2.4565155511588246e-5 
Shunt_180    2.4156387523768853e-5 
Shunt_345    3.41505227888819e-5 
Shunt_2392    2.4831751241485618e-5 
Shunt_2576    2.4541553584318432e-5 
Shunt_1349    2.6653892305106655e-5 
Shunt_1041    3.256465921784281e-5 
Shunt_1438    2.659945394072247e-5 
Shunt_2320    2.6581397877713905e-5 
Shunt_665    2.4572252738205487e-5 
Shunt_2406    2.5730511269655673e-5 
Shunt_74    2.6484376311078618e-5 
Shunt_896    2.5421126409118893e-5 
Shunt_517    2.552742925534215e-5 
Shunt_1608    2.5135056252384138e-5 
Shunt_469    2.4624870221166228e-5 
Shunt_737    2.6045408703780484e-5 
Shunt_590    2.6863779212685898e-5 
Shunt_2247    3.356389163422896e-5 
Shunt_1842    2.4504873725411013e-5 
Shunt_1026    2.477765096855054e-5 
Shunt_20    3.2457308169843706e-5 
Shunt_1616    2.370856360733314e-5 
Shunt_407    2.35792879320406e-5 
Shunt_2594    2.422550737031334e-5 
Shunt_2631    2.4589979837789804e-5 
Shunt_1503    2.5425303316253517e-5 
Shunt_1107    2.486050633229181e-5 
Shunt_2436    3.349088591718828e-5 
Shunt_413    2.7767628931120786e-5 
Shunt_1439    2.668268818345293e-5 
Shunt_1045    2.617951458268817e-5 
Shunt_2306    2.5957166045746016e-5 
Shunt_1014    2.6052134198392555e-5 
Shunt_1186    2.5745986483972206e-5 
Shunt_340    2.5165446986303487e-5 
Shunt_567    2.945826853791189e-5 
Shunt_820    2.600047929870893e-5 
Shunt_1244    2.5005526304266063e-5 
Shunt_771    2.7386930228077688e-5 
Shunt_2034    2.4914540991734787e-5 
Shunt_2344    2.4276836403329876e-5 
Shunt_1226    3.521048010961473e-5 
Shunt_856    2.4586153947325524e-5 
Shunt_426    3.546757572316712e-5 
Shunt_1552    2.5949269370782443e-5 
Shunt_1331    2.4566857016634168e-5 
Shunt_957    2.7534465724539e-5 
Shunt_1418    2.594847951180993e-5 
Shunt_1673    2.587151429112942e-5 
Shunt_519    2.477169915769117e-5 
Shunt_1596    3.1588812554084086e-5 
Shunt_1005    2.538029137994566e-5 
Shunt_2829    2.403137425344367e-5 
Shunt_200    2.5171766248611192e-5 
Shunt_2565    2.3882286865345666e-5 
Shunt_2028    2.577537039828753e-5 
Shunt_1589    2.457108166456827e-5 
Shunt_2599    2.5268205976667427e-5 
Shunt_2429    2.515886282965161e-5 
Shunt_1243    2.4652723255652617e-5 
Shunt_962    2.5224520593203475e-5 
Shunt_2084    2.6431489082101615e-5 
Shunt_1571    2.386635228827599e-5 
Shunt_654    3.160093172489953e-5 
Shunt_1769    2.4846455541325987e-5 
Shunt_348    2.465038634973009e-5 
Shunt_47    2.536275701931983e-5 
Shunt_2750    2.7386016738581477e-5 
Shunt_2478    3.153034797427361e-5 
Shunt_522    2.6142088389491566e-5 
Shunt_2566    2.3402946974238348e-5 
Shunt_1554    2.5212668257735506e-5 
Shunt_324    2.5058939381777558e-5 
Shunt_2403    2.519250376255875e-5 
Shunt_387    0.9997686757793178 
Shunt_583    2.3559778593899774e-5 
