#Variable    Value 
Shunt_359    4.667533223824853e-5 
Shunt_494    3.917564227367058e-5 
Shunt_270    4.261517991394674e-5 
Shunt_1661    4.354105254423361e-5 
Shunt_555    4.2915085886507695e-5 
Shunt_443    4.069666217449617e-5 
Shunt_235    4.1470795881541506e-5 
Shunt_1857    4.331523012565172e-5 
Shunt_986    7.376193710666863e-5 
Shunt_1462    5.3675668252716296e-5 
Shunt_2552    0.00038117416011198673 
Shunt_977    4.314056925537514e-5 
Shunt_32    4.078236338334384e-5 
Shunt_899    4.008245662146169e-5 
Shunt_1138    4.137299475518886e-5 
Shunt_2774    5.302167251519914e-5 
Shunt_2781    5.929517382989186e-5 
Shunt_1158    5.5503870530581526e-5 
Shunt_719    4.361898157364253e-5 
Shunt_2596    4.4637255739242364e-5 
Shunt_1019    3.951897911054438e-5 
Shunt_2390    4.0336761531001495e-5 
Shunt_2749    4.882208689674178e-5 
Shunt_64    4.2294049271748796e-5 
Shunt_2731    4.516141716486338e-5 
Shunt_1743    4.044932738539831e-5 
Shunt_2522    4.414676809415982e-5 
Shunt_2294    4.06926714713721e-5 
Shunt_576    4.139919404990345e-5 
Shunt_2387    4.292390988272523e-5 
Shunt_2427    3.992539705875771e-5 
Shunt_1910    4.2495033950548914e-5 
Shunt_2090    4.220706191246018e-5 
Shunt_2191    4.7553781580264406e-5 
Shunt_2272    4.07618917421843e-5 
Shunt_1191    4.078103294475276e-5 
Shunt_2048    4.077746345506648e-5 
Shunt_1426    4.552755126438794e-5 
Shunt_1875    3.972379070965842e-5 
Shunt_1000    0.00011694042475769217 
Shunt_221    5.5382786265402266e-5 
Shunt_1011    4.752017451037943e-5 
Shunt_196    4.209934221435791e-5 
Shunt_2559    5.777023384694422e-5 
Shunt_1267    4.130586712654263e-5 
Shunt_708    3.520552431468939e-5 
Shunt_2706    4.2918057944419274e-5 
Shunt_305    4.29793620282764e-5 
Shunt_1384    3.993591445426046e-5 
Shunt_1270    4.875031895594142e-5 
Shunt_2032    3.951677156578895e-5 
Shunt_1407    4.252264507739502e-5 
Shunt_55    4.005149881229986e-5 
Shunt_2124    4.04276882415505e-5 
Shunt_1758    4.323553021342056e-5 
Shunt_1100    4.065114204149439e-5 
Shunt_1221    3.991793035622668e-5 
Shunt_982    4.16539529590977e-5 
Shunt_95    4.549057456999515e-5 
Shunt_2380    4.004990431107034e-5 
Shunt_1103    4.396258440219944e-5 
Shunt_1387    4.3259175593639374e-5 
Shunt_1033    4.083980383141641e-5 
Shunt_180    4.0151821914021125e-5 
Shunt_345    5.673651273123653e-5 
Shunt_2392    4.138930616980707e-5 
Shunt_2576    4.0923084294019906e-5 
Shunt_1349    4.4370585714757826e-5 
Shunt_1041    5.435972452376412e-5 
Shunt_1438    4.434273017647606e-5 
Shunt_2320    4.509650897055419e-5 
Shunt_665    4.0874482850118824e-5 
Shunt_2406    4.2832887290599866e-5 
Shunt_74    4.430182577551851e-5 
Shunt_896    4.246873453784011e-5 
Shunt_517    4.26409451006728e-5 
Shunt_1608    4.2081586292031734e-5 
Shunt_469    4.10966466465125e-5 
Shunt_737    4.335568704719505e-5 
Shunt_590    4.466852284362026e-5 
Shunt_2247    5.571811180391962e-5 
Shunt_1842    4.0756135785761095e-5 
Shunt_1026    4.1250715406369886e-5 
Shunt_20    5.378678391413284e-5 
Shunt_1616    3.9359653471104906e-5 
Shunt_407    3.9061764787399084e-5 
Shunt_2594    4.0254661789687285e-5 
Shunt_2631    4.084549097764732e-5 
Shunt_1503    4.2460668387971214e-5 
Shunt_1107    4.179536595359495e-5 
Shunt_2436    5.6047436410915313e-5 
Shunt_413    4.751697509711097e-5 
Shunt_1439    4.646374268803111e-5 
Shunt_1045    4.355130736171972e-5 
Shunt_2306    4.320850930235768e-5 
Shunt_1014    4.333487559850902e-5 
Shunt_1186    4.322697133620856e-5 
Shunt_340    4.259359636016788e-5 
Shunt_567    4.888745783394311e-5 
Shunt_820    4.33102896001324e-5 
Shunt_1244    4.166715166514737e-5 
Shunt_771    4.5779371746669746e-5 
Shunt_2034    4.1470532438910474e-5 
Shunt_2344    4.0413434575133414e-5 
Shunt_1226    6.174224206946028e-5 
Shunt_856    4.08414669034366e-5 
Shunt_426    5.9050360599169264e-5 
Shunt_1552    4.3694197823292183e-5 
Shunt_1331    4.1040476628109444e-5 
Shunt_957    4.6010163764869255e-5 
Shunt_1418    4.3162654203203794e-5 
Shunt_1673    4.308898175329112e-5 
Shunt_519    4.113424005008013e-5 
Shunt_1596    5.239944311149749e-5 
Shunt_1005    4.231030726691624e-5 
Shunt_2829    3.990760963429348e-5 
Shunt_200    4.257510219846809e-5 
Shunt_2565    3.9735624342012285e-5 
Shunt_2028    4.317990087304376e-5 
Shunt_1589    4.07983421197009e-5 
Shunt_2599    4.2037474385391244e-5 
Shunt_2429    4.180937046191772e-5 
