#Variable    Value 
Shunt_359    8.105028392688892e-6 
Shunt_494    6.918591625824989e-6 
Shunt_270    7.394252755734548e-6 
Shunt_1661    7.646768096520919e-6 
Shunt_555    7.545406705113493e-6 
Shunt_443    7.165038898646234e-6 
Shunt_235    7.291143849819651e-6 
Shunt_1857    7.554314221934042e-6 
Shunt_986    1.2420562277393275e-5 
Shunt_1462    9.292363642657388e-6 
Shunt_2552    2.9207664100186413e-5 
Shunt_977    7.608404719760929e-6 
Shunt_32    7.183626195472278e-6 
Shunt_899    7.030380492515758e-6 
Shunt_1138    7.260664738602413e-6 
Shunt_2774    9.216330080913938e-6 
Shunt_2781    1.016466530108442e-5 
Shunt_1158    8.258796796459292e-6 
Shunt_719    7.637920115647765e-6 
Shunt_2596    7.67329891948812e-6 
Shunt_1019    6.955191608989793e-6 
Shunt_2390    7.099748120510478e-6 
Shunt_2749    8.588384487047692e-6 
Shunt_64    7.425665871030224e-6 
Shunt_2731    7.74110160440661e-6 
Shunt_1743    7.111520934068579e-6 
Shunt_2522    7.734352841126999e-6 
Shunt_2294    7.170152981649987e-6 
Shunt_576    7.285639514098115e-6 
Shunt_2387    7.5545573242077774e-6 
Shunt_2427    7.031569279220705e-6 
Shunt_1910    7.453822092353126e-6 
Shunt_2090    7.414061863267882e-6 
Shunt_2191    8.330670795404311e-6 
Shunt_2272    7.1853418042417645e-6 
Shunt_1191    7.181945314054688e-6 
Shunt_2048    7.181676971269698e-6 
Shunt_1426    7.92047516475474e-6 
Shunt_1875    7.001148673284301e-6 
Shunt_1000    1.8464003374036623e-5 
Shunt_221    9.71306477340722e-6 
Shunt_1011    8.357450112981736e-6 
Shunt_196    7.409937295973344e-6 
Shunt_2559    9.80722902094187e-6 
Shunt_1267    7.275798365278282e-6 
Shunt_708    6.458666499085374e-6 
Shunt_2706    7.551292943583151e-6 
Shunt_305    7.53440633700279e-6 
Shunt_1384    7.030544458830714e-6 
Shunt_1270    8.561379345993584e-6 
Shunt_2032    6.9592659041079895e-6 
Shunt_1407    7.487814766545491e-6 
Shunt_55    7.057672917456121e-6 
Shunt_2124    7.0943203689209215e-6 
Shunt_1758    7.552068193649547e-6 
Shunt_1100    7.16568468883433e-6 
Shunt_1221    7.027694904930413e-6 
Shunt_982    7.301570428196768e-6 
Shunt_95    7.8720547022273e-6 
Shunt_2380    7.057842126678835e-6 
Shunt_1103    7.738458242167101e-6 
Shunt_1387    7.597983966567245e-6 
Shunt_1033    7.1830161406731966e-6 
Shunt_180    7.0660473682273645e-6 
Shunt_345    9.917081406187238e-6 
Shunt_2392    7.254012058261304e-6 
Shunt_2576    7.168226700728714e-6 
Shunt_1349    7.787733321441137e-6 
Shunt_1041    9.466833717585046e-6 
Shunt_1438    7.7665252770481e-6 
Shunt_2320    7.702624046275633e-6 
Shunt_665    7.18463140597734e-6 
Shunt_2406    7.520923332595734e-6 
Shunt_74    7.723455130477025e-6 
Shunt_896    7.41152111488102e-6 
Shunt_517    7.450095761141159e-6 
Shunt_1608    7.328006319700803e-6 
Shunt_469    7.1892478388439665e-6 
Shunt_737    7.609185351369972e-6 
Shunt_590    7.855223308539561e-6 
Shunt_2247    9.806986548205564e-6 
Shunt_1842    7.16479534606804e-6 
Shunt_1026    7.240642885894049e-6 
Shunt_20    9.451215805829981e-6 
Shunt_1616    6.938678195607464e-6 
Shunt_407    6.907964960328681e-6 
Shunt_2594    7.0871367938417104e-6 
Shunt_2631    7.193044083341618e-6 
Shunt_1503    7.421254157945854e-6 
Shunt_1107    7.2355326866516815e-6 
Shunt_2436    9.760667608585569e-6 
Shunt_413    8.017892341915093e-6 
Shunt_1439    7.639125728973584e-6 
Shunt_1045    7.65171885871696e-6 
Shunt_2306    7.584848746062247e-6 
Shunt_1014    7.6173560289654704e-6 
Shunt_1186    7.496027980935196e-6 
Shunt_340    7.300422803972255e-6 
Shunt_567    8.600168554614645e-6 
Shunt_820    7.595639292040774e-6 
Shunt_1244    7.306417661934401e-6 
Shunt_771    7.99017604922939e-6 
Shunt_2034    7.274455886070945e-6 
Shunt_2344    7.095226538144981e-6 
Shunt_1226    1.0063224178764102e-5 
Shunt_856    7.193548099538075e-6 
Shunt_426    1.0264159242070993e-5 
Shunt_1552    7.545334662374922e-6 
Shunt_1331    7.168422034667284e-6 
Shunt_957    8.034636960555858e-6 
Shunt_1418    7.58687054441131e-6 
Shunt_1673    7.558662631589608e-6 
Shunt_519    7.2439175221400536e-6 
Shunt_1596    9.202618154565447e-6 
Shunt_1005    7.413024827349308e-6 
Shunt_2829    7.03214070609864e-6 
Shunt_200    7.289434341148159e-6 
Shunt_2565    6.972005951263539e-6 
Shunt_2028    7.510919345721773e-6 
Shunt_1589    7.189384283795769e-6 
Shunt_2599    7.387913599304601e-6 
Shunt_2429    7.358442861844808e-6 
Shunt_1243    7.20847301021739e-6 
Shunt_962    7.381060014505742e-6 
Shunt_2084    7.708345016319787e-6 
Shunt_1571    6.979875132564623e-6 
Shunt_654    9.17962560767379e-6 
Shunt_1769    7.241973475674771e-6 
Shunt_348    7.21077013165874e-6 
Shunt_47    7.418884489291712e-6 
Shunt_2750    7.99632746687653e-6 
Shunt_2478    9.22521445919895e-6 
Shunt_522    7.630501254646382e-6 
Shunt_2566    6.911124216415588e-6 
Shunt_1554    7.373076444624072e-6 
Shunt_324    7.299711156141399e-6 
Shunt_2403    7.367172710743006e-6 
Shunt_387    0.9999495020876888 
Shunt_583    6.9004621397199325e-6 
Shunt_1424    7.673454169789565e-6 
Shunt_863    8.545615995993609e-6 
Shunt_389    7.653482658408464e-6 
Shunt_1080    8.142494982684146e-6 
Shunt_1171    7.563218886974779e-6 
Shunt_611    1.3774708038042232e-5 
Shunt_658    7.3110914052372245e-6 
Shunt_1840    7.530878002839807e-6 
Shunt_1971    7.73980251789228e-6 
Shunt_1938    8.431307254658435e-6 
Shunt_1108    6.987353552673254e-6 
Shunt_25    7.2434438169743815e-6 
Shunt_1395    7.775912993327203e-6 
Shunt_2622    0.07610302875271835 
Shunt_218    1.0044716676692229e-5 
Shunt_234    7.478068595415734e-6 
Shunt_2560    7.009679097707847e-6 
Shunt_1585    8.079712828955561e-6 
Shunt_2647    7.621496034984716e-6 
Shunt_2674    8.659530707419218e-6 
Shunt_1297    7.180741594140717e-6 
Shunt_2779    7.493139144265522e-6 
Shunt_580    1.0495381075427502e-5 
Shunt_834    1.2015677564646052e-5 
Shunt_169    6.966974013501859e-6 
Shunt_1765    7.545484504257998e-6 
Shunt_1955    8.187717967362129e-6 
Shunt_2261    6.926170429834547e-6 
Shunt_2006    7.189966192542425e-6 
Shunt_498    7.608907284494628e-6 
Shunt_328    7.052038951548067e-6 
Shunt_2347    7.78008640952479e-6 
Shunt_2519    8.163154648375368e-6 
Shunt_1714    8.218665068332959e-6 
Shunt_1516    7.326011184851709e-6 
Shunt_1459    7.2725576643961025e-6 
Shunt_1007    7.22311910401721e-6 
Shunt_1149    7.727033335710432e-6 
Shunt_1621    8.680048210957057e-6 
Shunt_2462    7.194302091826228e-6 
Shunt_1909    7.270776870512618e-6 
Shunt_2717    7.528859088169619e-6 
Shunt_1895    8.980464765958252e-6 
Shunt_215    7.333285430357949e-6 
Shunt_1099    7.62077677706903e-6 
Shunt_963    7.449294578466422e-6 
Shunt_2407    7.696809235174797e-6 
Shunt_1313    7.926095773856993e-6 
Shunt_2035    7.430057847561318e-6 
Shunt_575    8.123387429114704e-6 
Shunt_1276    6.9446287414043265e-6 
Shunt_2385    7.5949258405636365e-6 
Shunt_2054    7.2458516421037294e-6 
Shunt_695    7.117933876865663e-6 
Shunt_2220    8.120697012932472e-6 
Shunt_1729    7.1918912926182645e-6 
Shunt_597    9.271721957562833e-6 
Shunt_368    7.590765835334331e-6 
Shunt_2721    7.428859592256587e-6 
Shunt_1890    6.981064304684266e-6 
Shunt_2040    7.033666460486475e-6 
Shunt_2849    7.5727424740229614e-6 
Shunt_2020    7.180721780836118e-6 
Shunt_1386    7.070066892667031e-6 
Shunt_1969    7.93354722427508e-6 
Shunt_1730    7.898492727270966e-6 
Shunt_2696    7.554033389000584e-6 
Shunt_2473    7.637056289006718e-6 
Shunt_1728    7.940279772487663e-6 
Shunt_30    7.1935033796723454e-6 
Shunt_745    7.010709554871339e-6 
Shunt_1805    7.254489739136957e-6 
Shunt_1165    7.607131108964314e-6 
Shunt_428    7.286777744186239e-6 
Shunt_759    8.220711871298816e-6 
Shunt_1153    6.915809987525721e-6 
Shunt_2578    8.687886233756318e-6 
Shunt_1720    7.174315629951188e-6 
Shunt_1901    7.572710360677838e-6 
Shunt_1537    7.115404198077305e-6 
Shunt_2442    6.982588021680203e-6 
Shunt_2057    7.808756019232378e-6 
Shunt_338    7.278121827719397e-6 
Shunt_646    7.002107284744058e-6 
Shunt_1131    9.722211561947614e-6 
Shunt_2574    7.2082602671943475e-6 
Shunt_489    7.194381979605891e-6 
Shunt_1038    7.135936764305662e-6 
Shunt_2011    9.17942312757957e-6 
Shunt_24    8.153737333756798e-6 
Shunt_2449    7.06726569956655e-6 
Shunt_2579    7.330178911630192e-6 
Shunt_1700    8.563238146452785e-6 
Shunt_1352    8.247308780440743e-6 
Shunt_1627    7.801660630201518e-6 
Shunt_1037    7.888248848628776e-6 
Shunt_418    7.521128224915005e-6 
Shunt_870    8.709126586495102e-6 
Shunt_1642    8.621600974897916e-6 
Shunt_1754    7.77973393055447e-6 
Shunt_2080    0.9998220989053862 
Shunt_1557    7.976965102710586e-6 
Shunt_906    1.0277059049766025e-5 
Shunt_1194    0.008324156835555992 
Shunt_1436    7.0667060843425106e-6 
Shunt_42    7.053424003242955e-6 
Shunt_711    9.217430716289164e-6 
Shunt_824    7.149411903513815e-6 
Shunt_342    7.108194016999956e-6 
Shunt_1747    1.6423700211900413e-5 
Shunt_2577    7.115272292245518e-6 
Shunt_120    7.162369248739468e-6 
Shunt_2765    8.070940956503035e-6 
Shunt_2812    7.0335797439304434e-6 
Shunt_1278    9.413637377218273e-6 
Shunt_484    7.228383061569686e-6 
Shunt_1921    7.869638117372956e-6 
Shunt_595    7.752673514829518e-6 
Shunt_291    7.403940064880254e-6 
Shunt_507    7.275836210804814e-6 
Shunt_917    7.481669330334552e-6 
Shunt_2517    6.882951559425283e-6 
Shunt_2132    7.390557069831863e-6 
Shunt_1104    8.467254324531396e-6 
Shunt_2515    7.597322905185911e-6 
Shunt_279    1.1122228194898756e-5 
Shunt_2802    7.258217672107432e-6 
Shunt_723    7.687303902054402e-6 
Shunt_625    9.388820892685445e-6 
Shunt_1975    7.068365181085078e-6 
Shunt_2710    8.80870462852976e-6 
Shunt_1682    8.703242487362236e-6 
Shunt_2153    7.281636759153948e-6 
Shunt_766    8.15878738376749e-6 
Shunt_1613    9.859339964378644e-6 
Shunt_2727    7.852001725491505e-6 
Shunt_2551    7.3037084779105835e-6 
Shunt_2663    8.229548139228596e-6 
Shunt_1670    6.98093476254721e-6 
Shunt_1169    7.302135100918857e-6 
Shunt_515    7.89817497143715e-6 
Shunt_2194    7.037009737357656e-6 
Shunt_751    7.372036938351935e-6 
Shunt_984    8.05537669316943e-6 
Shunt_707    7.4578292592363674e-6 
Shunt_369    7.801420539941716e-6 
Shunt_496    9.354521775934022e-6 
Shunt_1812    7.192770504811094e-6 
Shunt_1771    7.406438877011505e-6 
Shunt_2270    7.2772526400092885e-6 
Shunt_1471    8.370182698616194e-6 
Shunt_1787    9.1680006286605e-6 
Shunt_605    7.436977513127656e-6 
Shunt_1373    9.5835228263356e-6 
Shunt_1528    8.419374606277401e-6 
Shunt_2479    7.007771229078859e-6 
Shunt_991    1.3114779954359648e-5 
Shunt_308    7.453912652377736e-6 
Shunt_1428    6.973253445767196e-6 
Shunt_799    8.906377262296971e-6 
Shunt_1797    7.277047737307753e-6 
Shunt_77    7.135428772547831e-6 
Shunt_43    7.169247576953536e-6 
Shunt_2543    2.2683150801748763e-5 
Shunt_1604    7.733926586242331e-6 
Shunt_1652    7.029668424331856e-6 
Shunt_2187    7.1505178106586295e-6 
Shunt_2374    7.42384907693354e-6 
Shunt_1209    8.226400983152715e-6 
Shunt_243    8.409887991674668e-6 
Shunt_2036    8.463970911717964e-6 
Shunt_1597    7.350409164715893e-6 
Shunt_2610    7.911722044327929e-6 
Shunt_1261    7.210445349147204e-6 
Shunt_631    9.097251601818555e-6 
Shunt_610    7.924489176173109e-6 
Shunt_1958    7.466483363966026e-6 
Shunt_873    6.945560295626954e-6 
Shunt_1974    9.231222431135704e-6 
Shunt_1216    7.612525504875175e-6 
Shunt_782    7.266103881122534e-6 
Shunt_1798    8.416274419640126e-6 
Shunt_1879    7.247413623376597e-6 
Shunt_1433    8.682524848738801e-6 
Shunt_2223    7.245724283266116e-6 
Shunt_2078    7.189360512688553e-6 
Shunt_540    6.992702278327395e-6 
Shunt_528    7.303292108211283e-6 
Shunt_363    7.327579272173958e-6 
Shunt_2105    7.090470195567614e-6 
Shunt_1783    7.178829898155169e-6 
Shunt_1190    7.521150696753028e-6 
Shunt_1090    7.193936372158646e-6 
Shunt_2297    7.890755986744568e-6 
Shunt_2760    7.3254754696738895e-6 
Shunt_2218    7.3470268378331585e-6 
Shunt_2409    7.038436166415985e-6 
Shunt_789    8.700958156644366e-6 
Shunt_952    7.237217974037475e-6 
Shunt_1594    7.910459761755386e-6 
Shunt_747    7.543003824183746e-6 
Shunt_76    7.691952203860282e-6 
Shunt_551    7.923159277222185e-6 
Shunt_1755    7.048999437059488e-6 
Shunt_1734    7.898643613451259e-6 
Shunt_1449    7.785412212014947e-6 
Shunt_941    7.629455891598548e-6 
Shunt_1203    7.069424771247922e-6 
Shunt_473    7.215485694569173e-6 
Shunt_2862    7.3104305729848e-6 
Shunt_2654    8.325964470046737e-6 
Shunt_1009    7.303517607101069e-6 
Shunt_1346    7.153441331270994e-6 
Shunt_965    7.187145812960622e-6 
Shunt_478    7.390911468241654e-6 
Shunt_1704    7.529913444769202e-6 
