#Variable    Value 
Shunt_15    0.3690585962275108 
Shunt_100    0.3246916392736872 
Shunt_95    0.504736505458542 
Shunt_194    0.5139243276995923 
VOLT_58_Re    -0.40268779943960603   
VOLT_58_Im    0.32805728415295643   
VOLT_12_Re    -0.7018295010767881   
VOLT_12_Im    -0.08621695355354829   
VOLT_57_Re    0.5253390218011752   
VOLT_57_Im    -0.1452966081362987   
VOLT_60_Re    0.1471322947229063   
VOLT_60_Im    0.34270331487900385   
VOLT_76_Re    0.7093660408552929   
VOLT_76_Im    2.020092327691637e-7   
VOLT_153_Re    0.708454094429086   
VOLT_153_Im    1.7064880974372902e-7   
VOLT_78_Re    0.707106779258129   
VOLT_78_Im    1.9728114067887654e-7   
VOLT_125_Re    -0.7057849304121094   
VOLT_125_Im    -0.07247536278775174   
VOLT_10_Re    -0.4077629124648657   
VOLT_10_Im    -0.5774197468802169   
VOLT_92_Re    0.3134641485759205   
VOLT_92_Im    0.6338298058076525   
VOLT_74_Re    0.5295581587872911   
VOLT_74_Im    -0.10467708339914882   
VOLT_139_Re    0.3219067642863313   
VOLT_139_Im    -0.4781556022357649   
VOLT_113_Re    0.19466857389059242   
VOLT_113_Im    -0.03913769598990636   
VOLT_29_Re    -0.2394686124502655   
VOLT_29_Im    0.5950849659910283   
VOLT_193_Re    -0.3114508425697208   
VOLT_193_Im    0.04090663504753762   
VOLT_24_Re    -0.7070958041791479   
VOLT_24_Im    4.056230397389323e-5   
VOLT_84_Re    -0.26988740138613476   
VOLT_84_Im    -0.5086089854356193   
VOLT_169_Re    -0.4654478082066971   
VOLT_169_Im    0.5323141280336041   
VOLT_147_Re    0.7099010500345699   
VOLT_147_Im    1.079312145366319e-7   
VOLT_172_Re    -0.14623788798801204   
VOLT_172_Im    -0.5585030622407957   
VOLT_101_Re    -0.46551916227856527   
VOLT_101_Im    0.10744260748739311   
VOLT_65_Re    0.7075372905724039   
VOLT_65_Im    7.556938052093424e-8   
VOLT_3_Re    0.5924037394074432   
VOLT_3_Im    -0.16221810702408837   
VOLT_9_Re    -0.27175525192974964   
VOLT_9_Im    -0.11128239578122331   
VOLT_50_Re    -0.3455655449100976   
VOLT_50_Im    0.6190894193560391   
VOLT_138_Re    0.3712251115930021   
VOLT_138_Im    -0.03016414546178405   
VOLT_20_Re    0.7071014336601631   
VOLT_20_Im    8.181374867128936e-7   
VOLT_118_Re    -0.04618927106987872   
VOLT_118_Im    0.3140046499230908   
VOLT_94_Re    -0.7053725449660897   
VOLT_94_Im    0.00827195748559293   
VOLT_90_Re    0.3035541059464209   
VOLT_90_Im    0.6426689551588948   
VOLT_95_Re    -0.019527965904893325   
VOLT_95_Im    0.5068733609914965   
VOLT_167_Re    -0.46957183067604313   
VOLT_167_Im    0.5324803618065898   
VOLT_126_Re    -0.7066297350969523   
VOLT_126_Im    -0.06371529416315881   
VOLT_40_Re    -0.562123386898411   
VOLT_40_Im    0.4289582304060801   
VOLT_200_Re    0.5765658737410994   
VOLT_200_Im    -0.02167163711571188   
VOLT_189_Re    0.4054739105850521   
VOLT_189_Im    0.5795922472777436   
VOLT_174_Re    -0.03345892914094089   
VOLT_174_Im    0.15820299344303007   
VOLT_105_Re    0.7080683877990223   
VOLT_105_Im    1.0939393760792395e-7   
VOLT_111_Re    0.11743567159263464   
