#Variable    Value 
Shunt_25    0.9999995877477238 
Shunt_53    0.9999995421010088 
Shunt_18    0.8992935956103624 
VOLT_21_Re    -0.02361106771139307   
VOLT_21_Im    0.5842166299086834   
VOLT_13_Re    0.09429134948175753   
VOLT_13_Im    0.06890945775250239   
VOLT_23_Re    0.5745126113572472   
VOLT_23_Im    0.059308938512650046   
VOLT_41_Re    0.4756035089993894   
VOLT_41_Im    0.19878461850683826   
VOLT_12_Re    -0.12382151019373701   
VOLT_12_Im    0.02654273874951522   
VOLT_57_Re    -0.5728704829326676   
VOLT_57_Im    1.13627784498645e-8   
VOLT_18_Re    0.11329568018871991   
VOLT_18_Im    0.16797980871848373   
VOLT_33_Re    -0.17974617403234502   
VOLT_33_Im    0.6830064169737892   
VOLT_7_Re    -0.11397819220858063   
VOLT_7_Im    0.21013663755937617   
VOLT_27_Re    0.2677159619792126   
VOLT_27_Im    0.477828690166368   
VOLT_10_Re    -0.055980382229984575   
VOLT_10_Im    0.2582373961673504   
VOLT_8_Re    -0.25435075376985233   
VOLT_8_Im    0.1382794648265269   
VOLT_54_Re    0.09868717271290996   
VOLT_54_Im    0.5524636964789985   
VOLT_31_Re    -0.3529579631145022   
VOLT_31_Im    0.27721847458298515   
VOLT_29_Re    0.04545924493595413   
VOLT_29_Im    0.3247004304579552   
VOLT_26_Re    0.33407102996179516   
VOLT_26_Im    0.35685670821005255   
VOLT_55_Re    0.24353008984720828   
VOLT_55_Im    0.5407078110459943   
VOLT_24_Re    -0.07877031115507044   
VOLT_24_Im    0.12336619559242572   
VOLT_34_Re    -0.4913219757681053   
VOLT_34_Im    0.11026474070909406   
VOLT_45_Re    0.17951500244017812   
VOLT_45_Im    0.5616005082394554   
VOLT_2_Re    0.5758147057637392   
VOLT_2_Im    1.4259792305458538e-8   
VOLT_46_Re    -0.21358456704631135   
VOLT_46_Im    -0.09059072555337357   
VOLT_1_Re    -0.11321925551733174   
VOLT_1_Im    0.01788429561172006   
VOLT_3_Re    0.03705429876790218   
VOLT_3_Im    -0.0061658034563757055   
VOLT_9_Re    -0.04998656166272697   
VOLT_9_Im    0.25155018070197943   
VOLT_32_Re    -0.1640894151294533   
VOLT_32_Im    0.6217862318469712   
VOLT_48_Re    0.06747917349141358   
VOLT_48_Im    0.12767721881953434   
VOLT_50_Re    -0.04479670818473314   
VOLT_50_Im    0.1531553900547106   
VOLT_37_Re    -0.03374241350881619   
VOLT_37_Im    0.2675048922755697   
VOLT_20_Re    -0.2929495075863686   
VOLT_20_Im    0.3035871726895465   
VOLT_35_Re    -0.5690997480956604   
VOLT_35_Im    -0.001185968275650603   
VOLT_15_Re    0.03616939898845815   
VOLT_15_Im    0.08300100326975852   
VOLT_52_Re    -0.1809931941831075   
VOLT_52_Im    0.5306601570846995   
VOLT_11_Re    0.034461259811730316   
VOLT_11_Im    0.14434620935416534   
VOLT_4_Re    -0.12427411806902908   
VOLT_4_Im    0.14653186412396335   
VOLT_40_Re    0.053235629058942746   
VOLT_40_Im    0.5753568104296757   
VOLT_6_Re    0.29918095012683593   
VOLT_6_Im    0.4471192890017389   
VOLT_30_Re    -0.5723825346805039   
VOLT_30_Im    0.06237011063914158   
VOLT_38_Re    0.028871053469854347   
VOLT_38_Im    0.08835146676092695   
VOLT_47_Re    0.0003124494336409137   
VOLT_47_Im    -0.5735079276138803   
VOLT_25_Re    -0.5763310453007985   
VOLT_25_Im    0.06449279413029403   
VOLT_17_Re    -0.42629644305872544   
VOLT_17_Im    -0.38519053976403334   
VOLT_19_Re    -0.4432249551039059   
VOLT_19_Im    0.2565194966499494   
VOLT_43_Re    0.5704923672244758   
VOLT_43_Im    -0.13703452683026382   
VOLT_39_Re    -0.05284539048828325   
VOLT_39_Im    0.14980013505089257   
VOLT_36_Re    -0.31690580885095665   
VOLT_36_Im    0.20892171621570196   
VOLT_56_Re    0.059808081851264024   
VOLT_56_Im    0.2623515771678686   
VOLT_42_Re    0.5009956914829434   
VOLT_42_Im    0.2741803137946993   
VOLT_16_Re    0.3113559873438354   
VOLT_16_Im    0.4810555010748691   
VOLT_5_Re    0.32149836521221986   
VOLT_5_Im    0.4780085307446506   
VOLT_53_Re    -0.17257655309667141   
VOLT_53_Im    0.5302964867315244   
VOLT_44_Re    0.37379365267431736   
VOLT_44_Im    0.17531797793390927   
VOLT_51_Re    0.4976382911878905   
VOLT_51_Im    0.3257401608688975   
VOLT_28_Re    0.40929023761386196   
VOLT_28_Im    0.40783606990807486   
VOLT_49_Re    0.006900814298269306   
VOLT_49_Im    0.12139583411215646   
VOLT_14_Re    -0.0664382435377862   
VOLT_14_Im    0.38010395045882606   
VOLT_22_Re    0.03466485975501964   
VOLT_22_Im    0.25261136991695876   
